Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
204,0.22884044437855378,1.0,-0.5,-0.5,0.8655931737048183,-0.28064697545889417,0.6125570429286659,-0.1684622443150324,-0.5,-0.060693745069119065,-0.17120527520445755,0.7934346099685491,-0.5,-0.5,-0.06647366906622364,0.36575894378045876,0.5694044432972101,0.0474568723759597,-0.48208864382300776,-0.5,0.9742482102862974,0.0847424323987768,0.7034718852624703,-0.5,0.45423235653394844,-0.28744357992090414,-0.06558237034765936,-0.5,0.8315481231060309,0.07553179021566998,-0.5,0.8106258162707747,-0.14437429447737618,0.9160948493074992,-0.006143668787451315,0.6671043778010345,0.10772173408373499,0.08105645004905797,0.30585401637128734,0.14239268728380589,-0.5,-0.04931727764343472,-0.04044854855949349,0.09505321254800798,0.5492302450065998,-0.5,1.0,-0.5,0.05365061720634196,-0.4047369616587149,-0.3245397542765711,-0.5,0.025466299204384087,0.5502595895867128,-0.5,0.10235026403325072,-0.5,0.15506127921673094,-0.5,-0.5,-0.3210097827661286,-0.5,-0.5,-0.44677371436026303,-0.1662150351105076,0.4434962822466218,0.27727954804979504,-0.5,0.22188511923315937,-0.37884584436901986,-0.05149001528154752,-0.37730834722027207,0.6912254650815519,0.7120899781940209,1.0,-0.5,0.49527162922199336,0.8991400089697159,-0.007395386711490833,-0.5,-0.3941495564240293,-0.3479224743079355,-0.5,-0.08040280821238475,0.023073752113848434,-0.5,0.45910371023757757,-0.5,-0.5,0.3712089555931475,-0.5,0.18156365674532687,-0.07251606438372388,1.0,-0.5,1.0,-0.5,-0.08232846844430633,0.5922681146471654,-0.5
205,-0.5,0.757868941385451,-0.2369309865904182,-0.5,0.05873920314749047,0.6502190963700268,0.08285651747711295,-0.5,-0.5,0.5731638908180676,-0.15428482372767968,-0.5,0.33273780955546783,-0.4200204412944456,0.29767631023239416,-0.5,0.21801217827143968,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.2182516480367834,-0.37675366027639556,0.30637449534862043,0.6186033985651825,-0.5,-0.5,-0.5,0.8232657119832829,-0.21471074448885175,0.7059934389073992,-0.5,0.0834542677758625,-0.5,0.8437939326720121,-0.13827479721243263,-0.5,-0.5,0.6995969614901822,0.952432617743834,-0.13627488129529328,-0.43478171724692616,0.28193184591467546,-0.5,0.7554932600741374,1.0,1.0,0.555198324121865,-0.07937131551239435,-0.5,0.008087368361725637,-0.056339567157448985,-0.04862768480440843,-0.02982928175938997,-0.5,0.5803320076364119,-0.4907091538251221,0.9930467223318797,0.34296129254709123,0.036861537881387615,-0.3728439231738442,-0.35115091973609236,0.043352878997088555,-0.3677982750023824,-0.5,-0.5,0.5698223429086918,0.8056641905437787,-0.3952991089575154,0.5140244181928078,0.5582844753513218,0.4222109333384532,0.13435197105725236,-0.5,-0.44780717721541824,-0.1610614728954139,0.8762248682401756,0.3769369894960647,0.6169385044672793,0.34220558471343293,-0.5,-0.5,0.4500596664956853,0.8031588586539409,0.3563976830391538,-0.5,-0.15406734624145202,0.4004424653052115,-0.08774619061073796,0.22918101437788224,-0.5,-0.5,0.10029126460482303,0.8508955585247661,-0.5,-0.5,-0.5,-0.5
206,-0.5,-0.00314827159950916,-0.5,-0.22797838619973226,-0.3921367339388651,-0.5,1.0,0.5600505940381784,-0.5,-0.5,-0.5,-0.5,-0.5,0.23010035887440455,0.4008561197497051,0.08033888010426642,0.31290405705137914,-0.492467237802575,0.7235996056707917,1.0,0.056553304598562754,-0.07706796215038678,-0.5,-0.32765916583913246,0.6427611021338541,0.40510913902386453,1.0,-0.44030240166699813,-0.5,-0.5,0.3377898739076269,-0.5,0.5940011712977076,-0.5,0.002010631470133715,-0.5,-0.5,0.46868791920079017,0.9472291084859872,0.25912228880979915,0.7260166826990034,-0.5,-0.5,0.36536974038296466,0.2916041104029692,0.24928757334850044,0.10648956725446594,-0.3014932979524705,-0.5,0.4729671229261377,-0.5,-0.08396053244007878,-0.40195838542157475,-0.41544092013374945,0.3721294459156486,0.5339833566939263,0.02957280169234273,-0.21874070072070773,1.0,-0.3557438183657873,-0.5,0.4992377205457195,-0.5,-0.2679735531169491,0.00045823338454374673,0.47949367678783983,0.13875797473175508,-0.4608045229744357,-0.18437756088263163,0.1244868031750059,0.887431505488203,-0.29089615495861254,0.29160242239597145,1.0,-0.5,0.8303699775440572,0.9896901162224341,-0.5,-0.4499453714017753,-0.027249005431948366,-0.5,-0.5,-0.5,-0.009138182678642118,-0.5,0.25494987498247607,-0.2155321806590488,-0.5,0.49709089122290323,0.45352237360473285,0.7786687475696015,0.2835513326683713,1.0,0.6775452173080194,0.4794803814177491,-0.15899075360468481,-0.5,-0.5,-0.5,-0.5
207,-0.09625427317991787,0.1387819355861093,0.4676948439634083,-0.20364469775170824,-0.5,-0.5,0.5150438760203537,-0.4478905343512822,-0.5,-0.5,-0.09553552667139423,-0.1117922117571577,-0.45075936310683046,0.3882161043046266,-0.12447868199949569,-0.5,-0.5,0.16653011644439836,-0.18366305689485862,-0.2684983465674506,-0.1628518977095666,0.2692894742929212,0.894789907028249,-0.08484493550196222,-0.5,1.0,-0.09549514568883764,1.0,-0.5,0.5943123363240004,-0.5,-0.27695564454709354,0.28773923046265154,-0.5,0.4616776935151049,-0.5,-0.5,-0.3021257783554205,-0.5,-0.5,-0.5,0.3905503982588184,-0.11889169584259894,-0.0036791350560908278,-0.27044238048043884,0.4464188220603534,-0.5,1.0,0.07625136964941134,-0.5,0.6074101343915441,0.5851518462766612,0.769072663019761,1.0,-0.34724741277081056,0.04268927356720425,0.7714357705098122,0.5148547195797317,-0.5,-0.46705006763701734,-0.5,0.6991171653216977,-0.5,0.9358198890805733,0.6327104065947422,0.3611025623021732,0.9779795001861793,-0.5,0.21433091866582132,-0.4394306713094057,0.45806199435428274,-0.4534326243499696,-0.29359054181324074,0.9555915239797271,0.40831465909222014,-0.04817996112021001,-0.5,-0.5,0.3113181662626448,0.11630122313872218,-0.5,0.7858533168142292,-0.5,0.933811896434367,0.21473399296270435,-0.1561630576256265,0.22330284140296972,-0.5,-0.3887234911738853,0.24742869750912103,-0.5,0.09921704254534246,0.6361764266017257,-0.3229543580313322,0.1631409997386381,0.3488775698063688,0.0776765888823398,-0.5,-0.5,-0.5
208,-0.5,1.0,-0.30898513368715796,-0.5,-0.17660783372457678,0.8711453923321102,-0.5,0.16216529258780502,-0.5,-0.5,0.6663488898939554,0.5131528648755779,0.010964604378996108,0.40566168120107743,-0.2961372587050093,0.6954906144213565,0.23862373507473103,0.7242906365591477,-0.5,0.6105411449157773,0.841365469486831,1.0,-0.3285847363718784,-0.3188194227361094,-0.5,0.2114160271101504,0.3816692610236295,0.8028802881686663,0.658010438438351,0.04351339334218849,-0.5,-0.5,-0.008099389498797835,-0.5,0.21179949338316978,-0.5,-0.5,1.0,-0.5,0.20736865015946013,-0.0723028160686724,0.055441722292177094,-0.5,0.4154469496889701,1.0,0.15473032112735816,-0.2476981392433308,-0.14669873548837037,-0.06163437962848854,-0.16889666632593603,-0.5,-0.5,-0.4045318797538227,-0.10242729258264197,0.3938783440506806,0.7546893785592632,-0.20766055319074503,0.8868480985599093,-0.5,0.5887892091731359,-0.5,-0.5,0.3292839353763287,-0.079250624139968,-0.5,-0.5,-0.1652223016421235,0.7922118323791318,0.6027797070209215,0.4005293383722594,0.36452955297361744,0.43096128556763014,-0.13971274610043413,-0.5,-0.1756024984400686,-0.3823032597321756,-0.4876469028288276,-0.5,0.47221386956798483,-0.5,-0.5,-0.1719992797692602,0.20447104583581197,0.7212892567833145,-0.5,0.2793829226055865,-0.5,0.43016343210984526,0.13433399773232563,-0.5,0.08477351158924566,-0.03169753211829088,-0.5,-0.03807141796754764,0.6769357278197925,-0.11810102350622781,-0.45514941363671846,0.08839784531328682,-0.5,-0.5
209,0.8007505344200108,0.12163479934819978,1.0,1.0,0.2854116805472027,0.29008767490870085,0.14506576953144765,0.6456405020066448,-0.5,-0.5,0.8420808899876268,0.7711652421220926,0.39747075388017344,-0.5,-0.05428374521412901,-0.46565312404821174,-0.5,0.2968075878640652,-0.5,-0.31067979932540124,-0.5,-0.5,-0.1689662618690601,-0.40991545203457147,0.7234296539769431,-0.5,0.15598372167977032,-0.23780873869918565,-0.0068359133438976385,-0.5,0.3778174872901062,-0.5,0.9827127282315992,-0.5,0.6097189883049793,0.31790246811125367,0.872826191678093,-0.5,0.1265974366015974,0.2877636040746235,-0.5,0.22317586286219254,-0.5,-0.5,0.1672280537082014,0.9211810791536935,0.11727670261447119,0.009994125703617362,-0.5,0.8479772827475565,-0.5,0.35636973823343965,-0.08727033024998836,0.03400390800966641,1.0,-0.5,0.3038445561970826,0.7433868328202992,-0.36479365850064605,-0.5,0.7443237265219542,-0.5,0.17034349477980548,0.6655979068867948,0.504141185420682,-0.5,-0.03480729548770377,-0.4409586028717104,-0.5,0.5642026983343875,-0.5,-0.4013067198844647,-0.5,0.6251913923174401,0.006614913519328541,0.9174019272512417,0.21562859017706673,0.3245853580741663,-0.5,-0.5,-0.46784216249577004,-0.1494173757881962,-0.5,-0.322495428516787,-0.5,-0.5,-0.5,0.7512358259470201,0.1344507749033719,-0.5,-0.23373250771843904,0.4155067331100397,-0.5,-0.1708755858633575,-0.16608800323952447,0.7071179147241092,-0.5,0.07356590540683484,-0.5,-0.2091971325100039
210,0.27734836232850424,-0.5,0.3002783326943186,0.9306524709109834,-0.03191169498872612,0.6976417414334521,1.0,0.8360706192739398,-0.5,0.24477730251809368,-0.3544242204306443,-0.008229266395479566,0.45700413239592014,0.35012261185692195,1.0,0.1709768668782982,0.17974484778683844,-0.5,0.06992124337388263,0.5040307923229959,-0.3813233802057141,-0.5,-0.5,0.006105387938275853,-0.5,-0.5,-0.016791274049183874,-0.02381925547191123,-0.5,0.036805545040978715,-0.3388348486766199,-0.5,-0.5,1.0,-0.5,-0.26891151009583575,-0.3023687787886669,0.18158843834727362,0.21002547911111025,0.28122233579423095,-0.20858863259540236,0.605010056483536,-0.5,0.89895648156011,0.4324645568385242,-0.4584400232562143,-0.5,-0.08528784319060655,-0.5,0.10935388736638543,0.4208731471304246,-0.29443070544715955,0.49235180202680234,-0.5,-0.23170805599900496,-0.5,0.6906015229657277,0.05722028964923869,0.20940840937655256,0.6994191689553415,0.03571681206710676,-0.5,-0.4128265144279903,0.5234157332237205,0.4044215306924155,0.13869640288843002,0.9597362978022465,0.3231860031489324,0.5053740551952733,-0.378911451872975,-0.4294955587260578,0.18730300413849763,-0.5,-0.3440948554512301,1.0,-0.4153289105423459,-0.4786886987916372,1.0,-0.5,-0.4168811374780631,0.03383877576583494,-0.14365255784239936,-0.5,-0.17804329123407328,0.610939073524569,0.9943199688943953,-0.19794720836316407,-0.5,0.1017223886606553,-0.17942578889173869,0.29436060280548526,0.010664888163244407,-0.2516554956240941,-0.04180340184928647,-0.5,-0.5,-0.5,-0.3255730979218667,0.01962484331775789,-0.42797764180494485
211,-0.45689465972329135,-0.3958239089198744,-0.5,0.04178505027901936,-0.5,-0.5,-0.09153122332095011,-0.5,-0.5,-0.5,0.48868229268316354,-0.5,-0.17734138365664381,0.6303253887559312,0.4444970408928752,0.112143072747135,-0.5,0.11567075530447735,0.008531920307746169,-0.02890683456736164,-0.5,-0.5,0.7155371880776743,-0.5,-0.38997032470962834,-0.5,1.0,-0.19246966570609392,-0.5,-0.5,0.5944310771630325,-0.5,0.5807686583850613,0.7361228167716638,-0.5,0.9532517136570576,-0.09369076442570966,0.36854538761549044,-0.4180648255130721,-0.5,-0.14801291214782528,0.005762980616046613,1.0,-0.5,0.10589761867571405,0.07945465508906277,-0.35911368621196044,-0.25465475875026367,-0.5,0.3334556110150118,0.157258435729807,-0.05726074866346875,0.35725736534767694,0.3396021478093074,-0.5,-0.5,0.2355276626900306,0.03509314104881346,-0.3292753384710574,0.9629996903825031,-0.5,-0.2732420367903883,0.35551158295717883,-0.4642934972123533,-0.4679075726255147,-0.331330660942908,0.06266955679429377,1.0,-0.2586449753633475,-0.09642494461250078,0.14497071814614387,0.1302920828517718,0.34381759742100015,0.4887628269906855,0.3317561002480015,0.4549338165292573,-0.19100512294695926,-0.163943017417336,0.027608765975226126,0.7495175353075165,-0.5,-0.5,-0.020539179009291277,-0.1184756293667864,-0.5,-0.4748765603699131,0.14739210953292614,0.21613814482691562,1.0,0.44622189136660667,-0.5,0.3331825192332842,-0.07142878694746348,0.17180972453319143,0.2142707982310552,0.6953352866546624,0.585365976779355,1.0,0.5995588046689673,0.233138658208549
212,1.0,0.8673710355329493,-0.19192879679642894,0.2457280859048012,-0.1991811848587683,0.23337020314257614,0.24195557860692923,-0.024542436691123087,-0.13773772143718996,0.4273834592616496,-0.5,0.822523350209326,0.8761751864380034,-0.09536060596185428,-0.5,-0.5,-0.5,-0.5,0.7848640835354436,-0.5,-0.5,-0.06138378358654,0.30540765421104965,-0.5,-0.5,0.08597559213670082,-0.17899956398331135,0.6313552197132691,-0.5,-0.5,-0.4662190029934267,0.06314496591097564,0.7980279246845284,-0.40682249860983155,-0.23620761802109383,-0.5,0.2212371787472699,1.0,-0.4489852281291626,-0.5,0.8335491199358395,1.0,-0.5,-0.20350529583098687,0.01986907633153265,0.36759647046612326,0.07999434373887644,-0.39152801350371136,0.24865282876710323,-0.4301351653119457,-0.5,0.74456338749798,-0.36977291991529754,-0.24125093409256826,-0.33565872026301574,-0.5,-0.5,-0.13415026697841215,1.0,-0.5,-0.19074918101185928,-0.3784069165630029,0.3785407130259496,0.4347346013709074,-0.3571317879238729,-0.5,0.20006807446167243,-0.13328756070760084,-0.011512068954570777,-0.432184731614333,-0.3877337968862188,-0.5,0.5514117199344364,-0.5,-0.5,-0.5,0.7967818258368216,-0.3693715154340233,0.557419816833262,-0.26717322384732617,0.1671767376026264,-0.5,-0.43578142787911167,0.839006322459383,0.2748653940071471,-0.45136562696356963,-0.331527146704839,0.3662663988201599,-0.39714204472178427,0.04422325149271214,0.520069156491681,0.36770524299253177,0.4717906119577224,1.0,-0.5,-0.5,0.8292953849449657,-0.2611748083906342,1.0,1.0
213,0.9011042143409336,0.9025998320735437,-0.3509581980527778,-0.3763660701318249,0.5293364329044061,0.2573153457560334,-0.5,0.5139537958378283,0.5955936277932974,0.16414079590229932,0.09011049631260451,-0.5,-0.36469236308020514,-0.12230362666556688,-0.34642716800349604,-0.5,0.8168030422511081,0.06729211909977148,-0.1405506372520614,-0.5,-0.31299769911405934,0.5445948421856601,0.5563100612825735,-0.5,-0.5,0.21942345697065807,1.0,-0.4330264111791669,-0.5,0.044809404327057926,-0.314955989836909,0.3500181456581071,-0.2958980765076985,0.43519079137855876,0.6485409317651295,-0.5,0.8518471606727896,-0.5,0.9969770454197423,-0.5,0.3038704179080662,-0.4538469896282673,-0.5,-0.0054947578066650155,0.33284518367552696,0.06772526781079882,-0.18461206147271206,-0.5,-0.37994238580671713,-0.10293330460843025,-0.2686305798112266,0.810516433340443,0.8967758563679568,-0.5,0.1788060020799736,-0.12734566841204667,1.0,0.595285483211887,-0.3590065502217953,-0.5,0.17453320837358408,1.0,0.06005621951757385,-0.5,1.0,-0.5,-0.5,-0.5,0.261965502121669,-0.5,-0.006731722401343907,-0.14341910622014298,0.27749157430875176,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.9939875064861959,0.2910415528584698,-0.48467068876756897,0.4403025158844274,0.08746726510769649,-0.5,0.7257222509362781,0.26724782456952967,-0.5,0.570528049343693,-0.5,-0.5,-0.11740868285645906,-0.13339160226845012,0.8170449528844661,-0.5,-0.5,-0.42054310675044576,0.5431070249400416,-0.5,0.6856186759378767
214,0.5122056551521974,-0.3141723903574739,0.05935642772925773,0.03824074708679365,-0.37762828091412376,-0.5,1.0,-0.34946592661253856,1.0,-0.5,-0.5,0.038618479666188,-0.5,-0.5,0.8101866454380421,0.43023613995383914,-0.3221041418059802,-0.06507562545797205,-0.5,-0.5,1.0,0.1460148508964229,0.2752149843785161,-0.03809856340164616,-0.5,-0.03163641983760558,-0.12448084526937571,-0.3157548187190929,0.2652450170007575,0.26571318880839917,0.33077164557975736,0.9212410453052415,0.6989181906122792,0.25878062144584224,0.14657162009209457,0.18016449617861546,-0.5,-0.06932810399221363,-0.49734051031617266,-0.5,1.0,0.924342381297617,-0.5,0.08372600322893042,0.9200804510757277,0.04689825715902421,-0.45770256250833136,0.09069669833670883,0.12291353646914575,0.8805402492368466,-0.10931678862808385,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,0.32716839430422445,-0.5,0.6785874156279379,-0.01789648087085625,0.8118699209200643,-0.5,0.2031248436993605,-0.5,-0.5,-0.5,-0.12923580071491958,0.6271978687806641,0.2555989878903564,0.6615242372273519,-0.5,-0.5,-0.5,-0.5,0.34672998859261567,0.2383686088541292,0.4752224036057168,0.19754528522459053,-0.5,0.3244179910389813,-0.09459034607992418,0.2646055118320427,-0.5,-0.5,1.0,-0.34362042153168093,-0.42092367580238477,0.15429189694593642,-0.5,-0.5,0.4774893361555636,-0.5,-0.2913263352722822,-0.5,0.3389653232926671,-0.202396039678424,-0.2357278588465075,-0.5
215,-0.007345664019738082,0.032806874118812196,0.6316476964429855,0.8539877322265191,0.31402467652294125,0.27649358044079403,1.0,0.7250915262243033,-0.5,-0.5,-0.5,-0.5,-0.2755842411404331,-0.5,-0.5,-0.5,-0.10496785754570098,1.0,0.6003340920910166,-0.5,-0.11387912761238446,0.7846236593243617,0.5888808060236419,0.00607708808101879,-0.07519494657342866,0.5571320958306715,0.4952590768248428,-0.20210694834509693,-0.5,-0.3683347457812193,-0.49667797310351786,-0.5,-0.5,-0.1980579086776696,0.45353903298560744,0.4531465966669845,0.34840809675978607,0.10227822416981014,1.0,-0.5,0.2439572790008842,-0.37365351986030765,1.0,0.9256330048616348,0.2906805560206855,0.08281895229912571,1.0,0.47516110207200785,1.0,-0.312533924049175,0.615859738113885,-0.24527209220059462,-0.5,1.0,-0.5,-0.5,-0.2302073879103458,0.09311789417728188,0.7188680357334558,0.2895459078358664,-0.27537964939399423,-0.5,-0.2480511823952678,-0.5,-0.3170111343216065,-0.5,-0.5,-0.5,-0.5,-0.1418852465542359,0.16922550808593567,0.521362775457008,-0.5,-0.5,-0.5,-0.5,0.7652009470925506,0.08660665405406366,-0.5,-0.03665521196699229,-0.5,0.8121575664905595,0.5680872572816551,-0.5,-0.5,0.20848035808546567,-0.5,0.7040485581122814,-0.42573743834043376,-0.07874685450088927,-0.5,-0.374560328541714,-0.09308059980598783,-0.5,0.2102797944690979,-0.5,-0.0441431899011707,-0.5,0.08945633808305929,0.40706631832251666
216,0.3640852065736115,1.0,0.2998988418345889,-0.5,0.09790707953002903,-0.013035953499828676,0.10681622558410765,-0.2553335838457501,0.20297144276843962,-0.27852051604830874,-0.5,0.20252143178922738,0.12032304435492999,-0.4817108846574528,-0.5,-0.5,1.0,-0.5,-0.5,0.7170655667490713,-0.5,0.264021944827742,0.4613210023239389,0.8332709710162339,0.5940273352343588,0.16445104869969202,0.40367635332690843,0.732947820659998,-0.5,0.2602518714539013,0.8629681773311731,0.0818444236073284,-0.5,0.12929965903129115,-0.4360138382495958,0.0011740630939134947,-0.47162594247620193,0.7973039176823026,0.9013923930259644,-0.5,-0.3631746684148872,0.589083982792166,-0.1371489637341158,-0.5,-0.5,0.569789142528121,-0.5,-0.32969692752072505,1.0,-0.5,-0.21412183206206842,-0.3676611361961793,-0.21983255125488546,-0.01736064460618375,-0.5,0.4602164944161491,-0.3746019585168976,-0.5,0.0018301581251899458,0.5404989312253268,0.6082029681299598,0.4677725471881567,0.820146794355273,0.15217277341740212,0.3284086712620868,-0.5,0.1340028737497967,-0.5,-0.5,0.02731513207550499,-0.5,0.3609487968510417,0.2849118749339195,-0.28406497683333215,-0.5,1.0,-0.5,0.644957997128023,-0.054851248216194165,-0.5,-0.5,0.49792890280090746,0.03348612329451145,-0.5,-0.2646007781549642,-0.5,0.15501692065828584,-0.40529937094422125,0.3040849738666985,-0.10517557922368424,0.03310736800543349,0.6246948803653434,0.23317234912169435,-0.5,-0.5,-0.2623853269641833,-0.5,0.05787475473676297,0.04835761884406031,-0.32766166623222065
217,1.0,-0.1453502827423906,-0.5,-0.3029373073597917,0.2442689936253769,0.40543854400078194,-0.1881562162634691,1.0,0.21725853767585304,-0.39080780109561514,-0.5,0.3744410719255806,-0.15361556483192576,0.41018356644061943,-0.4648647817972493,-0.5,0.5465840851082275,0.31198181702472216,0.6015118787448033,0.02507619677361776,0.7388843661184105,-0.5,-0.1932653379208653,-0.45186525432420765,-0.10792876554598099,-0.5,-0.4156058030083875,0.3050793502888656,-0.3341227873094512,0.6941499106709896,-0.5,0.5394713105374153,1.0,-0.02824701039502162,0.6921954096324671,-0.2377435164713607,-0.5,0.2864047234175768,-0.41168824521792147,-0.5,0.5944358782064937,-0.5,0.7326827002398021,-0.2709172984557334,-0.32905067965071194,0.25564796193107264,0.6730588458398444,0.22756778090985125,-0.31221203625217786,0.008117726648160005,1.0,0.22554193557070407,0.2227310227504424,0.6915519520103828,-0.150991247564748,0.42513771645611825,0.19516963995231246,-0.5,-0.11484833480162851,-0.40139111713093595,-0.18795398821258075,-0.5,0.37104975459364425,-0.5,-0.5,-0.5,0.04901783674550064,-0.5,-0.5,1.0,-0.5,-0.5,0.14951576181990817,0.46846471212433494,0.3475260545865733,0.5825121322625072,-0.313454638671573,-0.42292996663291993,-0.5,-0.033438460306338985,0.5735156399186624,-0.5,-0.09828970064271908,-0.5,0.35312588612409035,0.5285980106747481,0.401697557214319,-0.4573798410830337,-0.1920604939635108,-0.5,0.912695399814758,-0.5,-0.5,-0.5,0.3224716714482166,-0.5,0.24915799378077133,0.24705160616232555,-0.21402255421778416,-0.5
218,-0.34123251501822466,0.788728273356923,0.13079870585314163,1.0,0.31925711992340533,-0.5,-0.5,-0.5,0.6096728449520683,0.1222005382823411,0.9238741089814876,0.2641078592172639,1.0,0.1134982969826112,-0.08997465574943388,0.3892526455526993,-0.5,-0.004338686238296952,-0.5,0.1733661165835007,-0.25839425677519434,0.9058275731862051,0.012445534001453006,1.0,-0.18180901256891552,0.7933682242306462,0.22019320063527223,-0.5,-0.3404763692383517,-0.5,-0.5,0.16661003917966866,-0.4931971306301225,-0.5,0.6586194624338015,-0.32861677225327895,-0.5,-0.5,0.4789482648632239,-0.5,0.4227528444525021,-0.5,-0.5,-0.0394832160340945,0.7656253702395495,-0.33582158283391605,0.06654719878248525,-0.3566314583108345,0.14506112730999318,1.0,0.6566925094932098,0.3983380269488492,-0.5,-0.49269471226166506,0.3909812747472542,-0.4115927960887887,-0.5,-0.41913505128146133,0.3952364921382428,0.3970896716165623,-0.3794060415500619,0.8329972368587077,-0.2305798900851309,-0.22735824764531265,-0.22973096724088998,-0.5,0.16043837712070944,-0.10410902831829236,-0.45622943922343445,0.017968834008622713,-0.4224923539462197,-0.5,-0.11066371521448029,0.6038762534670645,0.5457468134229463,-0.2743423552499437,-0.15878475200069084,-0.5,-0.5,-0.09693101900204347,-0.426084904008851,-0.5,0.10503480932587064,-0.5,1.0,-0.06633801535646625,0.5045687001181627,-0.3431095312385691,-0.5,-0.5,0.23016494595363124,-0.5,0.21656080465838512,-0.038395418182409935,0.09038393670223559,0.9726320636581189,0.5013687108818873,-0.5,0.6642364842135546,-0.15646054154412792
